"","Region","Year","Taxon","Depth","Length"
"3543","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",237,39
"3544","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",237,42
"3545","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",237,46
"3546","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",237,47
"3547","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",237,50
"3548","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",237,52
"3549","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",237,54
"3550","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",237,55
"3551","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",237,58
"3552","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",237,63
"3553","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",237,64
"3554","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",237,68
"3555","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",238,20
"3556","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",238,21
"3557","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",238,22
"3558","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",238,28
"3559","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",238,33
"3560","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",238,35
"3561","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",238,37
"3562","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",238,38
"3563","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",238,39
"3564","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",238,48
"3565","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",238,52
"3566","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",238,54
"3567","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",238,56
"3568","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",238,58
"3569","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",238,69
"3570","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",240,20
"3571","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",240,21
"3572","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",240,22
"3573","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",240,27
"3574","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",240,30
"3575","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",240,32
"3576","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",240,34
"3577","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",240,35
"3578","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",240,36
"3579","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",240,37
"3580","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",240,38
"3581","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",240,39
"3582","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",240,42
"3583","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",240,43
"3584","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",240,46
"3585","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",240,59
"3586","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",244,21
"3587","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",244,24
"3588","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",244,26
"3589","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",244,28
"3590","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",244,29
"3591","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",244,30
"3592","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",244,31
"3593","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",244,32
"3594","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",244,33
"3595","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",244,34
"3596","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",244,35
"3597","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",244,36
"3598","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",244,37
"3599","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",244,38
"3600","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",244,39
"3601","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",244,40
"3602","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",244,42
"3603","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",244,44
"3604","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",244,50
"3605","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",244,51
"3606","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",244,56
"3607","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",244,60
"3608","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,22
"3609","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,23
"3610","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,24
"3611","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,31
"3612","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,32
"3613","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,35
"3614","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,36
"3615","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,37
"3616","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,38
"3617","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,39
"3618","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,40
"3619","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,41
"3620","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,42
"3621","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,43
"3622","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,44
"3623","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,46
"3624","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,47
"3625","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,48
"3626","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,50
"3627","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,51
"3628","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,52
"3629","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,53
"3630","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,55
"3631","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,56
"3632","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,57
"3633","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,58
"3634","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,59
"3635","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,60
"3636","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,61
"3637","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,62
"3638","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,63
"3639","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,64
"3640","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,65
"3641","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,66
"3642","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,69
"3643","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",249,70
"3644","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",252,19
"3645","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",252,20
"3646","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",252,21
"3647","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",252,22
"3648","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",252,24
"3649","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",252,29
"3650","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",252,30
"3651","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",252,31
"3652","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",252,32
"3653","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",252,33
"3654","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",252,34
"3655","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",252,35
"3656","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",252,36
"3657","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",252,38
"3658","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",252,40
"3659","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",252,49
"3660","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",252,53
"3661","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",252,56
"3662","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",252,57
"3663","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",252,61
"3664","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,19
"3665","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,20
"3666","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,21
"3667","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,22
"3668","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,23
"3669","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,26
"3670","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,28
"3671","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,29
"3672","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,30
"3673","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,31
"3674","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,32
"3675","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,33
"3676","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,34
"3677","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,35
"3678","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,36
"3679","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,37
"3680","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,38
"3681","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,39
"3682","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,40
"3683","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,42
"3684","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,46
"3685","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,48
"3686","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,49
"3687","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,50
"3688","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,52
"3689","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,53
"3690","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,54
"3691","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,56
"3692","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,57
"3693","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,58
"3694","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,60
"3695","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",258,62
"3696","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",267,36
"3697","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",267,37
"3698","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",267,38
"3699","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",267,39
"3700","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",267,40
"3701","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",267,43
"3702","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",267,44
"3703","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",267,45
"3704","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",267,47
"3705","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",267,48
"3706","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",267,49
"3707","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",267,50
"3708","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",267,51
"3709","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",267,52
"3710","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",267,53
"3711","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",267,54
"3712","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",267,55
"3713","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",267,56
"3714","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",267,57
"3715","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",267,58
"3716","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",267,59
"3717","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",267,60
"3718","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",267,61
"3719","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",267,62
"3720","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",267,63
"3721","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",267,64
"3722","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",277,28
"3723","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",277,31
"3724","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",277,32
"3725","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",277,36
"3726","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",277,41
"3727","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",277,42
"3728","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",277,43
"3729","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",277,44
"3730","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",277,47
"3731","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",277,48
"3732","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",277,50
"3733","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",277,51
"3734","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",277,53
"3735","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",277,56
"3736","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",277,58
"3737","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",282,20
"3738","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",282,21
"3739","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",282,23
"3740","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",282,24
"3741","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",282,25
"3742","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",282,26
"3743","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",282,27
"3744","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",282,28
"3745","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",282,29
"3746","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",282,30
"3747","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",282,31
"3748","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",282,32
"3749","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",282,33
"3750","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",282,34
"3751","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",282,36
"3752","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",282,37
"3753","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",282,58
"3754","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",295,33
"3755","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",295,42
"3756","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",295,52
"3757","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",304,21
"3758","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",304,23
"3759","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",304,24
"3760","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",304,26
"3761","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",304,27
"3762","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",304,28
"3763","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",304,29
"3764","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",304,30
"3765","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",304,31
"3766","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",304,32
"3767","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",304,33
"3768","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",304,34
"3769","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",304,37
"3770","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",304,38
"3771","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",304,48
"3772","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",304,56
"3773","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",305,20
"3774","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",305,22
"3775","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",305,23
"3776","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",305,24
"3777","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",305,25
"3778","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",305,27
"3779","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",305,28
"3780","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",305,29
"3781","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",305,30
"3782","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",305,31
"3783","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",305,32
"3784","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",305,33
"3785","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",305,34
"3786","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",305,35
"3787","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",305,36
"3788","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",305,37
"3789","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",305,38
"3790","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",305,39
"3791","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",305,41
"3792","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",305,44
"3793","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",305,49
"3794","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",305,53
"3795","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",311,23
"3796","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",311,49
"3797","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",311,50
"3798","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",315,30
"3799","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",315,31
"3800","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",315,32
"3801","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",315,33
"3802","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",315,35
"3803","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",315,36
"3804","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",316,52
"3805","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",318,29
"3806","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",318,32
"3807","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",326,16
"3808","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",326,31
"3809","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",326,32
"3810","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",326,60
"3811","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",331,37
"3812","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",331,59
"3813","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",346,17
"3814","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",346,18
"3815","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",346,19
"3816","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",346,20
"3817","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",346,21
"3818","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",346,22
"3819","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",346,23
"3820","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",346,24
"3821","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",346,25
"3822","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",346,26
"3823","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",346,27
"3824","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",346,28
"3825","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",346,29
"3826","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",346,30
"3827","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",346,31
"3828","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",346,32
"3829","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",346,33
"3830","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",346,34
"3831","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",346,35
"3832","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",346,36
"3833","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",346,37
"3834","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",346,38
"3835","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",357,30
"3836","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",357,34
"3837","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",364,19
"3838","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",364,20
"3839","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",364,21
"3840","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",364,22
"3841","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",364,23
"3842","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",364,24
"3843","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",364,25
"3844","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",364,26
"3845","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",364,27
"3846","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",364,30
"3847","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",364,31
"3848","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",364,32
"3849","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",364,34
"3850","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",364,35
"3851","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",364,43
"3852","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",364,53
"3853","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",364,58
"3854","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",366,52
"3855","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",366,53
"3856","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",366,56
"3857","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",366,57
"3858","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",366,59
"3859","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",367,40
"3860","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",367,26
"3861","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",367,29
"3862","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",367,32
"3863","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",374,27
"3864","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",374,35
"3865","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",374,36
"3866","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",374,38
"3867","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",374,39
"3868","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",374,61
"3869","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",375,39
"3870","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",375,48
"3871","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",375,50
"3872","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",375,55
"3873","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",378,34
"3874","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",378,36
"3875","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",387,54
"3876","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",387,51
"3877","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",389,40
"3878","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",406,36
"3879","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",416,25
"3880","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",416,33
"3881","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",416,36
"3882","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",416,38
"3883","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",416,54
"3884","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",423,32
"3885","South Orkney Is.",1999,"CHAENOCEPHALUS ACERATUS",423,33
"3886","South Orkney Is.",1999,"CHAENODRACO WILSONI",134,29
"3887","South Orkney Is.",1999,"CHAENODRACO WILSONI",267,27
"3888","South Orkney Is.",1999,"CHAMPSOCEPHALUS GUNNARI",134,23
"3889","South Orkney Is.",1999,"CHAMPSOCEPHALUS GUNNARI",134,34
"3890","South Orkney Is.",1999,"CHAMPSOCEPHALUS GUNNARI",134,35
"3891","South Orkney Is.",1999,"CHAMPSOCEPHALUS GUNNARI",134,36
