"","X","Region","Year","Taxon","Depth","Length"
"8494",8494,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,32
"8495",8495,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,32
"8496",8496,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,35
"8497",8497,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,42
"8498",8498,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,37
"8499",8499,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,23
"8500",8500,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,37
"8501",8501,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,24
"8502",8502,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,34
"8503",8503,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,40
"8504",8504,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,39
"8505",8505,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,37
"8506",8506,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,39
"8507",8507,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,41
"8508",8508,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,32
"8509",8509,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,34
"8510",8510,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,37
"8511",8511,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,34
"8512",8512,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,30
"8513",8513,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,34
"8514",8514,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,35
"8515",8515,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,37
"8516",8516,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,42
"8517",8517,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,40
"8518",8518,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,30
"8519",8519,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,27
"8520",8520,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,34
"8521",8521,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,36
"8522",8522,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,35
"8523",8523,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,27
"8524",8524,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,28
"8525",8525,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,33
"8526",8526,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,28
"8527",8527,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,28
"8528",8528,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,17
"8529",8529,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",416,20
"8530",8530,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",416,20
"8531",8531,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",416,21
"8532",8532,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",416,18
"8533",8533,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",416,20
"8534",8534,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",416,21
"8535",8535,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",416,19
"8536",8536,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",416,19
"8537",8537,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",416,17
"8538",8538,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",416,19
"8539",8539,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",416,19
"8540",8540,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",416,20
"8541",8541,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",416,18
"8542",8542,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",416,19
"8543",8543,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",416,18
"8544",8544,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",416,18
"8545",8545,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",416,16
"8546",8546,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,41
"8547",8547,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,39
"8548",8548,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,38
"8549",8549,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,36
"8550",8550,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,33
"8551",8551,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,30
"8552",8552,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,30
"8553",8553,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,33
"8554",8554,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,40
"8555",8555,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,45
"8556",8556,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,33
"8557",8557,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,39
"8558",8558,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,37
"8559",8559,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,29
"8560",8560,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,21
"8561",8561,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,28
"8562",8562,"South Shetland Is.",2001,"CHAENOCEPHALUS ACERATUS",416,49
"8563",8563,"South Shetland Is.",2001,"CHAENOCEPHALUS ACERATUS",416,53
"8564",8564,"South Shetland Is.",2001,"CHAENOCEPHALUS ACERATUS",416,54
"8565",8565,"South Shetland Is.",2001,"CHAENOCEPHALUS ACERATUS",416,47
"8566",8566,"South Shetland Is.",2001,"CHAENOCEPHALUS ACERATUS",416,56
"8567",8567,"South Shetland Is.",2001,"CHAENOCEPHALUS ACERATUS",416,54
"8568",8568,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",416,42
"8569",8569,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",416,44
"8570",8570,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",416,46
"8571",8571,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",416,45
"8572",8572,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",416,45
"8573",8573,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",416,32
"8574",8574,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,NA
"8575",8575,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,22
"8576",8576,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,30
"8577",8577,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,23
"8578",8578,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",416,17
"8579",8579,"South Shetland Is.",2001,"TREMATOMUS EULEPIDOTUS",416,33
"8580",8580,"South Shetland Is.",2001,"TREMATOMUS EULEPIDOTUS",416,30
"8581",8581,"South Shetland Is.",2001,"TREMATOMUS EULEPIDOTUS",416,27
"8582",8582,"South Shetland Is.",2001,"CRYODRACO ANTARCTICUS",416,47
"8583",8583,"South Shetland Is.",2001,"CRYODRACO ANTARCTICUS",416,48
"8584",8584,"South Shetland Is.",2001,"CRYODRACO ANTARCTICUS",416,46
"8585",8585,"South Shetland Is.",2001,"CRYODRACO ANTARCTICUS",416,44
"8586",8586,"South Shetland Is.",2001,"CRYODRACO ANTARCTICUS",302,49
"8587",8587,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",302,30
"8588",8588,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",302,44
"8589",8589,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",302,36
"8590",8590,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",302,30
"8591",8591,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",302,30
"8592",8592,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",302,18
"8593",8593,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",302,19
"8594",8594,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",302,17
"8595",8595,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",302,17
"8596",8596,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",302,17
"8597",8597,"South Shetland Is.",2001,"GOBIONOTOTHEN GIBBERIFRONS",302,37
"8598",8598,"South Shetland Is.",2001,"GOBIONOTOTHEN GIBBERIFRONS",302,40
"8599",8599,"South Shetland Is.",2001,"GOBIONOTOTHEN GIBBERIFRONS",302,35
"8600",8600,"South Shetland Is.",2001,"GOBIONOTOTHEN GIBBERIFRONS",302,36
"8601",8601,"South Shetland Is.",2001,"GOBIONOTOTHEN GIBBERIFRONS",302,36
"8602",8602,"South Shetland Is.",2001,"GOBIONOTOTHEN GIBBERIFRONS",302,36
"8603",8603,"South Shetland Is.",2001,"GOBIONOTOTHEN GIBBERIFRONS",302,39
"8604",8604,"South Shetland Is.",2001,"GOBIONOTOTHEN GIBBERIFRONS",302,35
"8605",8605,"South Shetland Is.",2001,"GOBIONOTOTHEN GIBBERIFRONS",302,34
"8606",8606,"South Shetland Is.",2001,"GOBIONOTOTHEN GIBBERIFRONS",302,39
"8607",8607,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",302,29
"8608",8608,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",302,31
"8609",8609,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",302,29
"8610",8610,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",302,24
"8611",8611,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",302,19
"8612",8612,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",302,32
"8613",8613,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",302,39
"8614",8614,"South Shetland Is.",2001,"CHAENOCEPHALUS ACERATUS",302,71
"8615",8615,"South Shetland Is.",2001,"CHAENOCEPHALUS ACERATUS",302,53
"8616",8616,"South Shetland Is.",2001,"CHAENOCEPHALUS ACERATUS",302,46
"8617",8617,"South Shetland Is.",2001,"CHAENOCEPHALUS ACERATUS",302,30
"8618",8618,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",285,46
"8619",8619,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",285,46
"8620",8620,"South Shetland Is.",2001,"CHAENOCEPHALUS ACERATUS",285,61
"8621",8621,"South Shetland Is.",2001,"CHAENOCEPHALUS ACERATUS",285,52
"8622",8622,"South Shetland Is.",2001,"CHAENOCEPHALUS ACERATUS",285,56
"8623",8623,"South Shetland Is.",2001,"CHAENOCEPHALUS ACERATUS",285,23
"8624",8624,"South Shetland Is.",2001,"CHAENOCEPHALUS ACERATUS",285,29
"8625",8625,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,31
"8626",8626,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,29
"8627",8627,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,32
"8628",8628,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,28
"8629",8629,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,30
"8630",8630,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,23
"8631",8631,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,30
"8632",8632,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,22
"8633",8633,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,26
"8634",8634,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,28
"8635",8635,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,24
"8636",8636,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,23
"8637",8637,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,20
"8638",8638,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,21
"8639",8639,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,20
"8640",8640,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,21
"8641",8641,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,19
"8642",8642,"South Shetland Is.",2001,"DISSOSTICHUS MAWSONI",285,46
"8643",8643,"South Shetland Is.",2001,"DISSOSTICHUS MAWSONI",285,47
"8644",8644,"South Shetland Is.",2001,"TREMATOMUS EULEPIDOTUS",285,31
"8645",8645,"South Shetland Is.",2001,"TREMATOMUS EULEPIDOTUS",285,30
"8646",8646,"South Shetland Is.",2001,"TREMATOMUS EULEPIDOTUS",285,29
"8647",8647,"South Shetland Is.",2001,"TREMATOMUS EULEPIDOTUS",285,26
"8648",8648,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",285,18
"8649",8649,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",285,18
"8650",8650,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",285,17
"8651",8651,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",285,20
"8652",8652,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",285,17
"8653",8653,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",285,20
"8654",8654,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",285,17
"8655",8655,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",285,19
"8656",8656,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",285,19
"8657",8657,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",285,18
"8658",8658,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",285,20
"8659",8659,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",285,18
"8660",8660,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",285,17
"8661",8661,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",285,17
"8662",8662,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",285,20
"8663",8663,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",285,19
"8664",8664,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",285,19
"8665",8665,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",285,18
"8666",8666,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",285,19
"8667",8667,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",285,13
"8668",8668,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",285,18
"8669",8669,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",285,18
"8670",8670,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",285,17
"8671",8671,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",285,14
"8672",8672,"South Shetland Is.",2001,"LEPIDONOTOTHEN LARSENI",285,14
"8673",8673,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,44
"8674",8674,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,42
"8675",8675,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,35
"8676",8676,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,40
"8677",8677,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,35
"8678",8678,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,44
"8679",8679,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,30
"8680",8680,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,43
"8681",8681,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,38
"8682",8682,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,30
"8683",8683,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,36
"8684",8684,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,47
"8685",8685,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,34
"8686",8686,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,32
"8687",8687,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,37
"8688",8688,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,40
"8689",8689,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,31
"8690",8690,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,29
"8691",8691,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,32
"8692",8692,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,32
"8693",8693,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,31
"8694",8694,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,30
"8695",8695,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,31
"8696",8696,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,40
"8697",8697,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,37
"8698",8698,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,31
"8699",8699,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,31
"8700",8700,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,31
"8701",8701,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,30
"8702",8702,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,29
"8703",8703,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,31
"8704",8704,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,43
"8705",8705,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,32
"8706",8706,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,43
"8707",8707,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,45
"8708",8708,"South Shetland Is.",2001,"CHIONODRACO RASTROSPINOSUS",285,41
"8709",8709,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,20
"8710",8710,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,26
"8711",8711,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,25
"8712",8712,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,27
"8713",8713,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,26
"8714",8714,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,23
"8715",8715,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,24
"8716",8716,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,24
"8717",8717,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,22
"8718",8718,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,30
"8719",8719,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,27
"8720",8720,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,27
"8721",8721,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,25
"8722",8722,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,26
"8723",8723,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,23
"8724",8724,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,26
"8725",8725,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,21
"8726",8726,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,25
"8727",8727,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,21
"8728",8728,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,20
"8729",8729,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,28
"8730",8730,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,27
"8731",8731,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,30
"8732",8732,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,26
"8733",8733,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,26
"8734",8734,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,31
"8735",8735,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,33
"8736",8736,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,30
"8737",8737,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,25
"8738",8738,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,34
"8739",8739,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,23
"8740",8740,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,19
"8741",8741,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,26
"8742",8742,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,25
"8743",8743,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,27
"8744",8744,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,18
"8745",8745,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,30
"8746",8746,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,20
"8747",8747,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,23
"8748",8748,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,20
"8749",8749,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,20
"8750",8750,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,19
"8751",8751,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,26
"8752",8752,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,19
"8753",8753,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,25
"8754",8754,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,27
"8755",8755,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,19
"8756",8756,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,25
"8757",8757,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,19
"8758",8758,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,21
"8759",8759,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,29
"8760",8760,"South Shetland Is.",2001,"LEPIDONOTOTHEN SQUAMIFRONS",285,14
"8761",8761,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",137,44
"8762",8762,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",137,26
"8763",8763,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",137,24
"8764",8764,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",137,46
"8765",8765,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",137,24
"8766",8766,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",137,27
"8767",8767,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",137,35
"8768",8768,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",137,21
"8769",8769,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",137,24
"8770",8770,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",137,26
"8771",8771,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",137,25
"8772",8772,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",137,24
"8773",8773,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",137,49
"8774",8774,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",137,25
"8775",8775,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",137,25
"8776",8776,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",137,22
"8777",8777,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",137,28
"8778",8778,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",137,25
"8779",8779,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",137,26
"8780",8780,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",137,25
"8781",8781,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",137,24
"8782",8782,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",137,26
"8783",8783,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",137,25
"8784",8784,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",137,26
"8785",8785,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",137,26
"8786",8786,"South Shetland Is.",2001,"CHAMPSOCEPHALUS GUNNARI",137,24
"8787",8787,"South Shetland Is.",2001,"PSEUDOCHAENICHTHYS GEORGIANUS",137,51
"8788",8788,"South Shetland Is.",2001,"PSEUDOCHAENICHTHYS GEORGIANUS",137,44
"8789",8789,"South Shetland Is.",2001,"PSEUDOCHAENICHTHYS GEORGIANUS",137,46
"8790",8790,"South Shetland Is.",2001,"PSEUDOCHAENICHTHYS GEORGIANUS",137,53
"8791",8791,"South Shetland Is.",2001,"PSEUDOCHAENICHTHYS GEORGIANUS",137,51
